ui_accessories_text.text was created: 2024/6/5 7:16:19
Filesize is: 415584 bytes

decoy
Group 0
ob_1000_0466 - ジャンボピザ
ob_1000_0471 - 丸焼きチキン
ob_1000_0472 - 囲炉裏
ob_1000_0482 - おせちセット
ob_1000_0483 - カドマツ
ob_1000_0490 - シェルライト
ob_1000_0491 - ディープファウンテン
ob_1000_0492 - シーアネモネ
ob_1000_0500 - レトロフォン
ob_1000_0502 - ラッピーマトリョーシカ
ob_1000_0503 - レトロベッド
ob_1000_0504 - レトロテーブル
ob_1000_0505 - レトロチェア
ob_1000_0506 - レトロキャビネット
ob_1000_0507 - レトロシャンデリア
ob_1000_0508 - レトロソファ
ob_1000_0509 - レトロテレビ
ob_1000_0510 - レトロキッチン
ob_1000_0511 - レトロオブジェ
ob_1000_0512 - レトロクロック
ob_1000_0533 - レトロランプ
ob_1000_0534 - レトロポット
ob_1000_0535 - レトロカップ
ob_1000_0543 - ファンシーベッド
ob_1000_0544 - ファンシーローテーブル
ob_1000_0545 - ファンシーチェア
ob_1000_0546 - ファンシーキャビネット
ob_1000_0547 - ファンシーシャンデリア
ob_1000_0548 - ファンシーミニソファ
ob_1000_0549 - ファンシーソファ
ob_1000_0550 - ファンシーラビット
ob_1000_0551 - ファンシースタンド
ob_1000_0552 - ファンシードレッサー
ob_1000_0553 - ファンシーベッドB
ob_1000_0554 - ファンシーローテーブルB
ob_1000_0555 - ファンシーチェアB
ob_1000_0556 - ファンシーキャビネットB
ob_1000_0557 - ファンシーシャンデリアB
ob_1000_0558 - ファンシーミニソファB
ob_1000_0559 - ファンシーソファB
ob_1000_0560 - ファンシーラビットB
ob_1000_0561 - ファンシースタンドB
ob_1000_0562 - ファンシードレッサーB
ob_1000_0573 - ファンシーティーセット
ob_1000_0574 - ファンシージュエルケース
ob_1000_0575 - ファンシーバニティケース
ob_1000_0576 - ファンシーベア
ob_1000_0577 - ファンシーフラワー
ob_1000_0578 - ファンシーケージ
ob_1000_0579 - ファンシーミニライト
ob_1000_0580 - ファンシーブック
ob_1000_0581 - ファンシーバスケット
ob_1000_0582 - ファンシーキャンドル
ob_1000_0583 - オールドベッド
ob_1000_0584 - オールドテーブル
ob_1000_0585 - オールドチェア
ob_1000_0586 - オールドシェルフ
ob_1000_0587 - オールドライト
ob_1000_0588 - オールドベンチ
ob_1000_0589 - オールドテレビ
ob_1000_0590 - オールドキッチン
ob_1000_0591 - オールドガスポンプ
ob_1000_0592 - オールドリフリジレイター
ob_1000_0593 - オールドベッドB
ob_1000_0594 - オールドテーブルB
ob_1000_0595 - オールドチェアB
ob_1000_0596 - オールドシェルフB
ob_1000_0597 - オールドライトB
ob_1000_0598 - オールドベンチB
ob_1000_0599 - オールドテレビB
ob_1000_0600 - オールドキッチンB
ob_1000_0601 - オールドガスポンプB
ob_1000_0602 - オールドリフリジレイターB
ob_1000_0613 - オールドラジオ
ob_1000_0614 - オールドローラースケート
ob_1000_0615 - オールドパフェ
ob_1000_0617 - オールドフォン
ob_1000_0619 - オールドタイプライター
ob_1000_0621 - ネオンサインスタンド
ob_1000_0624 - パームツリー
ob_1000_0625 - ウォパルピラー
ob_1000_0626 - ワンダートーテム
ob_1000_0627 - リリーパテント
ob_1000_0628 - ウォータータワー
ob_1000_0644 - リリーパチェア
ob_1000_0645 - ラッピーベッド
ob_1000_0652 - 桜餅クッション
ob_1000_0653 - お花見立体アート
ob_1000_0679 - ハートラッピー
ob_1000_0753 - シーベイジングセットB
ob_1000_0754 - プライベートプールB
ob_1000_0773 - ミニミニラッピーレース
ob_1000_0782 - アシンメトリーソファB
ob_1000_0783 - アシンメトリーソファ
ob_1000_0790 - ロードプレート
ob_1000_0791 - ロードプレートB
ob_1000_0800 - エレガントシャンデリア
ob_1000_0801 - エレガントマット
ob_1000_0802 - エレガントテーブル
ob_1000_0803 - エレガントチェア
ob_1000_0804 - エレガントシェルフ
ob_1000_0805 - エレガントベッド
ob_1000_0806 - エレガントベンチ
ob_1000_0807 - エレガントスタンド
ob_1000_0808 - エレガントアート
ob_1000_0809 - エレガントアーマー
ob_1000_0810 - エレガントタペストリー
ob_1000_0811 - エレガントキャンドル
ob_1000_0812 - エレガントシンボル
ob_1000_0813 - ロイヤルチェア
ob_1000_0814 - ロイヤルマット
ob_1000_0815 - ストーンストーブ
ob_1000_0816 - フォーチュンクリスタル
ob_1000_0817 - ミステリアスポット
ob_1000_0818 - アンティークブルーム
ob_1000_0819 - アンティークシェルフ
ob_1000_0820 - アイアンメーデン
ob_1000_0821 - メランコリードール
ob_1000_0822 - 魔法陣
ob_1000_0823 - アンティークペーパー
ob_1000_0824 - アンティークマット
ob_1000_0825 - アンティークウェポンラック
ob_1000_0826 - エレガントシャンデリアB
ob_1000_0827 - エレガントマットB
ob_1000_0828 - エレガントテーブルB
ob_1000_0829 - エレガントチェアB
ob_1000_0830 - エレガントシェルフB
ob_1000_0831 - エレガントベッドB
ob_1000_0832 - エレガントベンチB
ob_1000_0833 - エレガントスタンドB
ob_1000_0834 - エレガントアートB
ob_1000_0835 - エレガントアーマーB
ob_1000_0836 - エレガントタペストリーB
ob_1000_0837 - エレガントキャンドルB
ob_1000_0838 - ホリブルペイント
ob_1000_0840 - ナイトクラブライトB
ob_1000_0841 - ナイトクラブマットB
ob_1000_0842 - ナイトクラブテーブルB
ob_1000_0843 - ナイトクラブチェアB
ob_1000_0844 - ナイトクラブカウンターB
ob_1000_0845 - ナイトクラブベッドB
ob_1000_0846 - ナイトクラブソファB
ob_1000_0847 - ナイトクラブスタンドB
ob_1000_0848 - ナイトクラブボードB
ob_1000_0849 - ナイトクラブライト
ob_1000_0850 - ナイトクラブマット
ob_1000_0851 - ナイトクラブテーブル
ob_1000_0852 - ナイトクラブチェア
ob_1000_0853 - ナイトクラブカウンター
ob_1000_0854 - ナイトクラブベッド
ob_1000_0855 - ナイトクラブソファ
ob_1000_0856 - ナイトクラブスタンド
ob_1000_0857 - ナイトクラブボード
ob_1000_0864 - ナイトクラブフェンス標準型
ob_1000_0865 - フレイムスロワー
ob_1000_0866 - フロアモニター
ob_1000_0867 - ナイトクラブPAデスク
ob_1000_0868 - ナイトクラブVIPソファ
ob_1000_0869 - ロックミュージシャンポスター
ob_1000_0870 - ウッディファン
ob_1000_0871 - ウッディソファ
ob_1000_0872 - ウッディテーブル
ob_1000_0873 - ウッディチェア
ob_1000_0874 - ウッディシェルフ
ob_1000_0875 - ウッディベッド
ob_1000_0876 - ウッディシャンデリア
ob_1000_0877 - ウッディストーブ
ob_1000_0878 - ウッディクロック
ob_1000_0879 - ウッディクローゼット
ob_1000_0880 - ウッディキッチン
ob_1000_0881 - キャンプチェア
ob_1000_0882 - キャンプテーブル
ob_1000_0883 - ウッディハンモック
ob_1000_0884 - ウッディファンB
ob_1000_0885 - ウッディソファB
ob_1000_0886 - ウッディテーブルB
ob_1000_0887 - ウッディチェアB
ob_1000_0888 - ウッディシェルフB
ob_1000_0889 - ウッディベッドB
ob_1000_0890 - ウッディシャンデリアB
ob_1000_0891 - ウッディストーブB
ob_1000_0892 - ウッディクロックB
ob_1000_0893 - ウッディクローゼットB
ob_1000_0898 - ウッディバスタブ
ob_1000_0899 - ドームテント
ob_1000_0900 - バーベキューコンロ
ob_1000_0901 - ア・マクチ
ob_1000_0902 - ワイルドジャー
ob_1000_0903 - 物干しラック
ob_1000_0904 - キャンプランタン
ob_1000_0905 - バ・テリー
ob_1000_0906 - ボ・エンキョ
ob_1000_0910 - 学校の机
ob_1000_0911 - 学校の椅子
ob_1000_0912 - 学校の黒板
ob_1000_0913 - 学校の教卓
ob_1000_0914 - 鉛筆削り
ob_1000_0915 - 学校の教壇
ob_1000_0918 - スマートテレビ
ob_1000_0919 - ポストスタンド
ob_1000_0921 - フタ付きゴミ箱
ob_1000_0923 - コフィンベッド
ob_1000_0924 - 警告標識
ob_1000_0925 - 矢印板
ob_1000_0931 - パイレーツキャノン
ob_1000_0932 - 錆びたイカリ
ob_1000_0933 - 海賊船の舵輪
ob_1000_0935 - カットスイカ
ob_1000_0936 - メロンソーダ
ob_1000_0937 - トロピカル・ブルー
ob_1000_0938 - ヤキソバ
ob_1000_0942 - ポップアップトースター
ob_1000_0943 - ユキダルマ
ob_1000_0944 - ピクニックシート
ob_1000_0945 - 五月人形
ob_1000_0947 - デスクトップPC
ob_1000_0948 - ノートPC
ob_1000_0949 - 屋台
ob_1000_0991 - トンネルライト
ob_1000_0992 - メンテナンスハンガー
ob_1000_0993 - クレーンアーム
ob_1000_1000 - セラフィポスター
ob_1000_1003 - ジオラマベースタイル
ob_1000_1032 - ブルー撮影ブース
ob_1000_1033 - グリーン撮影ブース
ob_1000_1043 - 『PSO2』設定資料集表紙ポスター
ob_1000_1050 - マトイポスター
ob_1000_1057 - マトイ（イデア）ポスター
ob_1000_1097 - ミニミニエスカタワー
ob_1000_1098 - 電話ボックス
ob_1000_1099 - 歩行者用信号機
ob_1000_1100 - 保健室のベッド
ob_1000_1101 - 学校の机B
ob_1000_1102 - 学校の椅子B
ob_1000_1103 - パイプ椅子
ob_1000_1104 - 学校のロッカー
ob_1000_1105 - 学校の大型掲示板
ob_1000_1106 - 学校の掲示板
ob_1000_1107 - アサガオの鉢
ob_1000_1108 - 教科書セット
ob_1000_1109 - 黒ランドセル
ob_1000_1110 - スクールバッグ
ob_1000_1111 - 学校の給食
ob_1000_1115 - パイプ椅子B
ob_1000_1116 - 学校のロッカーB
ob_1000_1117 - 学校の大型掲示板B
ob_1000_1118 - 学校の掲示板B
ob_1000_1120 - 教科書セットB
ob_1000_1124 - 掃除用具入れ
ob_1000_1125 - 学校の下駄箱
ob_1000_1126 - 学校の本棚
ob_1000_1127 - 実験用机
ob_1000_1128 - 人体模型
ob_1000_1129 - 実験セット
ob_1000_1130 - 絵画セット
ob_1000_1131 - 水槽
ob_1000_1132 - 跳び箱
ob_1000_1133 - 体育マット
ob_1000_1134 - ラインパウダー
ob_1000_1135 - 学校のベンチ
ob_1000_1136 - リゾートライト
ob_1000_1137 - リゾートベッド
ob_1000_1138 - リゾートローテーブル
ob_1000_1139 - リゾートチェア
ob_1000_1140 - リゾートソファ
ob_1000_1141 - リゾートラグ
ob_1000_1142 - リゾートシェルフ
ob_1000_1143 - リゾートスタンド
ob_1000_1144 - リゾートスクリーン
ob_1000_1145 - リゾートロングチェア
ob_1000_1146 - リゾートサイドテーブル
ob_1000_1147 - リゾートタペストリー
ob_1000_1160 - リゾートパーム
ob_1000_1161 - リゾートプランター
ob_1000_1162 - リゾートフルーツ
ob_1000_1163 - リゾートプレート
ob_1000_1164 - ヤシの実ドリンク
ob_1000_1165 - リゾートパンケーキ
ob_1000_1166 - リゾートファン
ob_1000_1167 - リゾートレリーフ
ob_1000_1168 - リゾートサーフボード
ob_1000_1169 - リゾートマスク
ob_1000_1170 - リゾートジャグジー
ob_1000_1171 - ビンテージライト
ob_1000_1172 - ビンテージベッド
ob_1000_1173 - ビンテージテーブル
ob_1000_1174 - ビンテージチェア
ob_1000_1175 - ビンテージソファ
ob_1000_1176 - ビンテージマット
ob_1000_1177 - ビンテージシェルフ
ob_1000_1178 - ビンテージスタンド
ob_1000_1179 - ビンテージブックボード
ob_1000_1180 - ビンテージドレッサー
ob_1000_1181 - ビンテージビューラー
ob_1000_1182 - ビンテージティーセット
ob_1000_1207 - マキバマット
ob_1000_1208 - ナチュラルマット
ob_1000_1209 - サイフォン
ob_1000_1210 - 手挽きコーヒーミル
ob_1000_1211 - コーヒーセット
ob_1000_1212 - 露天風呂
ob_1000_1214 - バスケットゴール
ob_1000_1215 - 事務用デスク
ob_1000_1216 - 事務用チェア
ob_1000_1217 - 会議用テーブル
ob_1000_1218 - 保健室の仕切り
ob_1000_1223 - 標本展示台
ob_1000_1224 - アオゾラパネル
ob_1000_1225 - ユウヤケパネル
ob_1000_1227 - 寿司下駄
ob_1000_1228 - ヨセナベ
ob_1000_1230 - 丸型ストーブ
ob_1000_1232 - ヤカン
ob_1000_1233 - 扇風機
ob_1000_1234 - ロボット掃除機
ob_1000_1239 - カマクラ
ob_1000_1243 - アジサイプラント
ob_1000_1244 - カ・ヤリブタ
ob_1000_1245 - 冷やし野菜
ob_1000_1267 - 壁かラッピー
ob_1000_1271 - ドラム・カンフロ
ob_1000_1272 - ラッピーあげなべ
ob_1000_1273 - 階段＆ロフト
ob_1000_1285 - 『PSO2es』：ポスター
ob_1000_1305 - 『PSO2』設定資料集表紙ポスターB
ob_1000_1310 - ポスター掲示板
ob_1000_1313 - 日よけスクリーン
ob_1000_1363 - フーリン
ob_1000_1370 - クリスタルオブジェ
ob_1000_1371 - クリスタルシャンデリア
ob_1000_1372 - クリスタルプランター
ob_1000_1383 - マトイ（イノセント）ポスター
ob_1000_1401 - フラワーガーデン
ob_1000_1402 - ルームピラー標準型
ob_1000_1403 - ルームピラーL型
ob_1000_1405 - 水たまりマット
ob_1000_1406 - レンガ壁標準型
ob_1000_1407 - レンガ壁Ｌ型
ob_1000_1408 - 穴あきレンガ壁標準型
ob_1000_1409 - 穴あきレンガ壁Ｌ型
ob_1000_1410 - トールツリー
ob_1000_1417 - ワイドツリー
ob_1000_1419 - ジェネパネル
ob_1000_1420 - アネットパネル
ob_1000_1441 - マキバフェンス標準型
ob_1000_1442 - マキバフェンスL型
ob_1000_1443 - ナチュラルフェンス標準型
ob_1000_1444 - ナチュラルフェンスL型
ob_1000_1445 - 桜餅セット
ob_1000_1464 - 『PSO2』EP5ビジュアルポスター
ob_1000_1566 - 『PSO2』設定資料集表紙ポスターC
ob_1000_1586 - リリーパライト
ob_1000_1594 - 新年祭2018マット
ob_1000_1603 - ジェネポスター
ob_1000_1604 - デュナポスター
ob_1000_1605 - モアパネル
ob_1000_1607 - 『PSO2es』：ポスターB
ob_1000_1624 - ジェネマット
ob_1000_1625 - デュナマット
ob_1000_1638 - ハリエットパネル
ob_1000_1653 - ラッピーライト
ob_1000_1671 - イドラ：ポスター
ob_1000_1672 - ジュースサーバー
ob_1000_1673 - ラージシャーベット
ob_1000_1674 - ドームプール
ob_1000_1675 - シーリングファン
ob_1000_1676 - リリーパカップル
ob_1000_1718 - PSO2 TCGマット
ob_1000_1719 - PSO2 TCGマットB
ob_1000_1720 - 撮影用ひな段
ob_1000_1727 - ヒツギポスター
ob_1000_1738 - 『PSO2es』：ポスターC
ob_1000_1739 - アフタルポスター
ob_1000_1740 - アフタルパネル
ob_1000_1741 - リーンマット
ob_1000_1742 - Vラッピートロフィー
ob_1000_1750 - 『PSO2』設定資料集表紙ポスターD
ob_1000_1752 - アリサパネル
ob_1000_1780 - マトイ（ミコト）ポスター
ob_1000_1782 - マルガレータの胸像
ob_1000_1783 - ルーサーの胸像
ob_1000_1786 - イドラ：ポスターC
ob_1000_1787 - イドラ：ソウルシンボルポスター
ob_1000_1788 - イドラ：ソウルシンボルポスターB
ob_1000_1789 - イドラ：ソウルシンボルポスターC
ob_1000_1790 - イドラ：マット
ob_1000_1791 - イドラ：マットB
ob_1000_1792 - イドラ：マットC
ob_1000_1793 - イドラ：マットD
ob_1000_1827 - SEGAロゴB
ob_1000_1828 - イドラ：ソウルシンボルポスターD
ob_1000_1829 - イドラ：ソウルシンボルポスターE
ob_1000_1830 - イドラ：ソウルシンボルポスターF
ob_1000_1845 - ホルシードポスター
ob_1000_1846 - ホルシードパネル
ob_1000_1858 - CDパッケージマット22
ob_1000_1863 - セガサターンNA
ob_1000_1864 - SEGA GENESIS
ob_1000_1901 - マルガレータハロウィンポスター
ob_1000_1902 - 『PSO2』設定資料集表紙ポスターE
ob_1000_1904 - ハリエットクリスマスポスター
ob_1000_1905 - ルーサークリスマスポスター
ob_1000_1908 - es闇チップ背景ボックス
ob_1000_1909 - es光チップ背景ボックス
ob_1000_1910 - es雷チップ背景ボックス
ob_1000_1911 - es風チップ背景ボックス
ob_1000_1912 - es氷チップ背景ボックス
ob_1000_1913 - es炎チップ背景ボックス
ob_1000_1920 - ルーサーポスター
ob_1000_2054 - ナイトクラブフェンスL型
ob_6000_0201 - エアル：基礎
ob_6000_0202 - エアル：屋外床
ob_6000_0203 - エアル：芝床
ob_6000_0204 - エアル：屋内床
ob_6000_0205 - エアル：屋内床B
ob_6000_0206 - エアル：屋上床
ob_6000_0207 - エアル：屋内小型床
ob_6000_0208 - エアル：屋内三角床
ob_6000_0209 - エアル：屋内三角床B
ob_6000_0210 - エアル：屋上三角床
ob_6000_0211 - エアル：外壁
ob_6000_0212 - エアル：窓付き外壁
ob_6000_0213 - エアル：玄関
ob_6000_0214 - エアル：屋内ドア
ob_6000_0215 - エアル：外壁B
ob_6000_0216 - エアル：大型玄関
ob_6000_0217 - エアル：斜め外壁
ob_6000_0218 - エアル：窓付き斜め外壁
ob_6000_0219 - エアル：三角外壁
ob_6000_0220 - エアル：三角外壁B
ob_6000_0221 - エアル：斜め屋根
ob_6000_0222 - エアル：屋外階段
ob_6000_0223 - エアル：屋内階段
ob_6000_0224 - エアル：屋内急階段
ob_6000_0225 - エアル：汎用支柱
ob_6000_0226 - エアル：梁
ob_6000_0227 - エアル：屋外支柱
ob_6000_0228 - エアル：大型梁
ob_6000_0229 - エアル：斜め大型梁
ob_6000_0230 - エアル：排気口
ob_6000_0231 - エアル：配管
ob_6000_0232 - エアル：標識灯
ob_6000_0233 - エアル：屋外柵
ob_6000_0234 - エアル：屋内柵
ob_6000_0235 - エアル：大型玄関用支柱
ob_6000_0236 - エアル：大玄関用ひさし
ob_6000_0237 - エアル：芝三角床
ob_6000_0238 - エアル：屋根
ob_6000_0239 - エアル：屋外支柱B
ob_6000_0240 - エアル：ステージ
ob_6000_0241 - エアル：螺旋階段
ob_6000_0242 - エアル：内壁
ob_6000_0296 - ソニック：土台
ob_6000_0297 - ソニック：床
ob_6000_0298 - ソニック：ループ台
ob_6000_0299 - ゴーカ：ウッドデッキ
ob_6000_0301 - リテナ：基礎
ob_6000_0302 - リテナ：屋外床B
ob_6000_0303 - リテナ：屋外床
ob_6000_0304 - リテナ：屋内床B
ob_6000_0305 - リテナ：屋内床
ob_6000_0306 - リテナ：屋上床
ob_6000_0307 - リテナ：屋内小型床
ob_6000_0308 - リテナ：屋内三角床
ob_6000_0309 - リテナ：屋内三角床B
ob_6000_0310 - リテナ：屋上三角床
ob_6000_0311 - リテナ：外壁
ob_6000_0312 - リテナ：窓付き外壁
ob_6000_0313 - リテナ：玄関
ob_6000_0314 - リテナ：屋内ドア
ob_6000_0315 - リテナ：外壁B
ob_6000_0316 - リテナ：大型玄関
ob_6000_0317 - リテナ：斜め外壁
ob_6000_0318 - リテナ：窓付き斜め外壁
ob_6000_0319 - リテナ：三角外壁
ob_6000_0320 - リテナ：三角外壁B
ob_6000_0321 - リテナ：斜め屋根
ob_6000_0322 - リテナ：屋外階段
ob_6000_0323 - リテナ：屋内階段
ob_6000_0324 - リテナ：屋内急階段
ob_6000_0325 - リテナ：汎用支柱
ob_6000_0326 - リテナ：梁
ob_6000_0327 - リテナ：屋外支柱
ob_6000_0328 - リテナ：大型梁
ob_6000_0329 - リテナ：斜め大型梁
ob_6000_0330 - リテナ：飾り布B
ob_6000_0331 - リテナ：飾り布C
ob_6000_0332 - リテナ：飾り布
ob_6000_0333 - リテナ：屋外柵
ob_6000_0336 - リテナ：大玄関用ひさし
ob_6000_0337 - リテナ：屋外三角床
ob_6000_0338 - リテナ：屋根
ob_6000_0340 - リテナ：ステージ
ob_6000_0341 - リテナ：螺旋階段
ob_6000_0342 - リテナ：フロアハッチ
ob_6000_0343 - リテナ：給排気口
ob_6000_0344 - リテナ：吊るし飾り
ob_6000_0345 - リテナ：内壁
ob_6000_0398 - ゴーカ：アニマル芝床
ob_6000_0399 - ゴーカ：アニマル屋外柵
ob_6000_0401 - ノクト：基礎
ob_6000_0402 - ノクト：屋外床B
ob_6000_0403 - ノクト：屋外床
ob_6000_0404 - ノクト：屋内床
ob_6000_0405 - ノクト：屋内床B
ob_6000_0406 - ノクト：屋上床
ob_6000_0407 - ノクト：屋内小型床
ob_6000_0408 - ノクト：屋内三角床
ob_6000_0409 - ノクト：屋内三角床B
ob_6000_0410 - ノクト：屋上三角床
ob_6000_0411 - ノクト：外壁
ob_6000_0412 - ノクト：窓付き外壁
ob_6000_0413 - ノクト：玄関
ob_6000_0414 - ノクト：屋内ドア
ob_6000_0415 - ノクト：外壁B
ob_6000_0416 - ノクト：大型玄関
ob_6000_0417 - ノクト：斜め外壁
ob_6000_0418 - ノクト：窓付き斜め外壁
ob_6000_0419 - ノクト：三角外壁
ob_6000_0420 - ノクト：三角外壁B
ob_6000_0421 - ノクト：斜め屋根
ob_6000_0422 - ノクト：屋外階段
ob_6000_0423 - ノクト：屋内階段
ob_6000_0424 - ノクト：屋内急階段
ob_6000_0425 - ノクト：汎用支柱
ob_6000_0426 - ノクト：梁
ob_6000_0427 - ノクト：変型支柱
ob_6000_0428 - ノクト：大型梁
ob_6000_0429 - ノクト：斜め大型梁
ob_6000_0433 - ノクト：汎用柵
ob_6000_0437 - ノクト：屋外三角床
ob_6000_0438 - ノクト：屋根
ob_6000_0442 - ノクト：内壁
ob_6000_0443 - ノクト：フロアハッチ
ob_6000_0444 - ノクト：デザイン壁
ob_6000_0445 - ノクト：コの字壁
ob_6000_0446 - ノクト：変型支柱B
ob_6000_0447 - ノクト：外壁C
ob_6000_0448 - ノクト：曲面壁
ob_6000_0449 - ノクト：屋根大棟
ob_6000_0450 - ノクト：屋根平部
ob_6000_0451 - ノクト：屋根軒先
ob_6000_0454 - ノクト：変型支柱C
ob_6000_0456 - ゴーカ：丸太壁
ob_6000_0501 - エウロ：基礎
ob_6000_0502 - エウロ：屋外床B
ob_6000_0503 - エウロ：屋外床
ob_6000_0504 - エウロ：屋内床
ob_6000_0505 - エウロ：屋内床B
ob_6000_0506 - エウロ：屋上床
ob_6000_0507 - エウロ：屋内小型床
ob_6000_0508 - エウロ：屋内三角床
ob_6000_0509 - エウロ：屋内三角床B
ob_6000_0510 - エウロ：屋上三角床
ob_6000_0511 - エウロ：外壁
ob_6000_0512 - エウロ：窓付き外壁
ob_6000_0513 - エウロ：玄関
ob_6000_0514 - エウロ：屋内ドア
ob_6000_0515 - エウロ：外壁B
ob_6000_0516 - エウロ：大型玄関
ob_6000_0517 - エウロ：斜め外壁
ob_6000_0518 - エウロ：窓付き斜め外壁
ob_6000_0519 - エウロ：三角外壁
ob_6000_0520 - エウロ：三角外壁B
ob_6000_0521 - エウロ：斜め屋根
ob_6000_0522 - エウロ：屋外階段
ob_6000_0523 - エウロ：屋内階段
ob_6000_0524 - エウロ：屋内急階段
ob_6000_0525 - エウロ：汎用支柱
ob_6000_0526 - エウロ：梁
ob_6000_0527 - エウロ：屋外支柱
ob_6000_0528 - エウロ：大型梁
ob_6000_0529 - エウロ：斜め大型梁
ob_6000_0531 - エウロ：屋根飾り
ob_6000_0532 - エウロ：屋根飾りB
ob_6000_0533 - エウロ：屋外柵
ob_6000_0534 - エウロ：屋内柵
ob_6000_0536 - エウロ：壁掛けプランター
ob_6000_0537 - エウロ：屋外三角床
ob_6000_0538 - エウロ：屋根
ob_6000_0540 - エウロ：円形石畳
ob_6000_0541 - エウロ：石壁
ob_6000_0542 - エウロ：フロアハッチ
ob_6000_0543 - エウロ：棟
ob_6000_0546 - エウロ：風見鶏
ob_6000_0548 - エウロ：内壁
ob_6000_0551 - エウロ：谷部屋根
ob_6000_0552 - ゴーカ：金網仕切り
ob_6000_0553 - ゴーカ：アスファルト
ob_6000_0554 - エアル：防御壁
ob_6000_0555 - リテナ：ステージ階段
ob_6000_0556 - リテナ：ステージ客席
ob_6000_0557 - エアル：円形ステージ
ob_6000_0558 - 氷の螺旋階段
ob_6000_0684 - 氷の螺旋階段
ob_6000_0701 - ワフウ：基礎
ob_6000_0702 - ワフウ：屋外床
ob_6000_0703 - ワフウ：屋外床B
ob_6000_0704 - ワフウ：屋外床C
ob_6000_0705 - ワフウ：畳
ob_6000_0706 - ワフウ：屋内床
ob_6000_0707 - ワフウ：縁側床
ob_6000_0708 - ワフウ：外壁
ob_6000_0709 - ワフウ：外壁B
ob_6000_0710 - ワフウ：窓付き外壁
ob_6000_0711 - ワフウ：引き戸
ob_6000_0712 - ワフウ：ふすま
ob_6000_0713 - ワフウ：外壁C
ob_6000_0714 - ワフウ：三角外壁
ob_6000_0716 - ワフウ：三角外壁B
ob_6000_0718 - ワフウ：斜め屋根
ob_6000_0719 - ワフウ：斜め屋根B
ob_6000_0720 - ￥和風（屋根）・斜め屋根(低
ob_6000_0721 - ￥和風（屋根）・斜め屋根（角低い
ob_6000_0722 - ワフウ：斜め屋根C
ob_6000_0723 - ワフウ：斜め屋根D
ob_6000_0724 - ￥和風（階段）・屋外階段
ob_6000_0725 - ￥和風（階段）・階段
ob_6000_0726 - ワフウ：天井
ob_6000_0727 - ワフウ：天井B
ob_6000_0728 - ワフウ：屋外階段
ob_6000_0729 - ワフウ：屋内階段
ob_6000_0730 - ワフウ：屋内急階段
ob_6000_0731 - ワフウ：汎用支柱
ob_6000_0732 - ワフウ：梁
ob_6000_0733 - ワフウ：隅棟
ob_6000_0734 - ワフウ：隅棟D
ob_6000_0735 - ワフウ：手すり
ob_6000_0736 - ワフウ：しゃちほこ
ob_6000_0737 - ワフウ：屋根飾り
ob_6000_0738 - ワフウ：門
ob_6000_0739 - ワフウ：塀
ob_6000_0740 - ワフウ：塀B
ob_6000_0741 - ワフウ：破風飾り
ob_6000_0742 - ワフウ：破風
ob_6000_0743 - ワフウ：谷部屋根
ob_6000_0744 - ワフウ：谷部屋根B
ob_6000_0745 - ワフウ：玄関
ob_6000_0746 - ワフウ：棟
ob_6000_0747 - ワフウ：汎用支柱B
ob_6000_0748 - ワフウ：ふすまB
ob_6000_0749 - ワフウ：橋
ob_6000_0750 - ワフウ：橋B
ob_6000_0751 - ワフウ：柵飾り
ob_6000_0752 - ワフウ：外壁D
ob_6000_0753 - ワフウ：棟飾り
ob_6000_0754 - ワフウ：隅棟B
ob_6000_0755 - ワフウ：隅棟C
ob_6000_9998 - ￥アセット範囲表示
ob_6000_9999 - ￥アセットコントローラ
ob_6100_0001 - エアル：樹木
ob_6100_0002 - エアル：ショップ
ob_6100_0003 - エアル：サイネージ
ob_6100_0004 - エアル：街灯
ob_6100_0005 - 汎用コンテナ
ob_6100_0006 - ミャーン
ob_6100_0007 - エアル：噴水
ob_6100_0008 - エアル：樹木B
ob_6100_0009 - エアル：岩
ob_6100_0010 - エアル：岩群
ob_6100_0014 - アイテムコンテナ[緑]
ob_6100_0019 - エアル：マグカップ
ob_6100_0020 - エアル：マグカップB
ob_6100_0021 - エアル：スープボウル
ob_6100_0022 - エアル：重ね皿
ob_6100_0023 - エアル：プランター
ob_6100_0026 - エアル：チェアB
ob_6100_0028 - シャッキ・エアルクラーブ
ob_6100_0029 - スコアシンボル
ob_6100_0030 - メッセージパック
ob_6100_0031 - エアル：チェア
ob_6100_0032 - エアル：テーブル
ob_6100_0033 - エアル：ベッド
ob_6100_0034 - エアル：収納棚
ob_6100_0035 - エアル：ソファ
ob_6100_0036 - エアル：エンペ・ラッピーロック
ob_6100_0037 - エアル：生垣B
ob_6100_0038 - エアル：ラッピー生垣
ob_6100_0039 - エアル：シーリングライト
ob_6100_0040 - エアル：シーリングライトB
ob_6100_0041 - エアル：フロアライト
ob_6100_0042 - エアル：タペストリー
ob_6100_0043 - エアル：タペストリーB
ob_6100_0044 - エアル：バスタブ
ob_6100_0045 - エアル：シャワー
ob_6100_0046 - エアル：生垣
ob_6100_0050 - エアル：鉢植え
ob_6100_0051 - エアル：鉢植えB
ob_6100_0052 - エアル：テント
ob_6100_0053 - エアル：樹木C
ob_6100_0054 - エアル：樹木D
ob_6100_0055 - エアル：樹木E
